address_id,postcode,state,country,property_valuation,house_number,street
1996,2800,NSW,Australia,4,3,Bonner Point
1997,2560,NSW,Australia,6,113,Lien Place
1998,4500,QLD,Australia,7,064,Fallview Terrace
1999,2470,NSW,Australia,1,32,Sutteridge Trail
2000,3192,VIC,Australia,10,3984,Clove Street
2001,2324,NSW,Australia,4,4,Rowland Plaza
2002,2537,NSW,Australia,8,5157,Maple Wood Circle
2003,4580,QLD,Australia,2,559,Blackbird Street
2004,2763,NSW,Australia,8,6466,Troy Street
2005,2563,NSW,Australia,11,7135,Ruskin Avenue
2006,2068,NSW,Australia,12,5,Loftsgordon Avenue
2007,2264,NSW,Australia,8,33,Del Mar Junction
2008,2099,NSW,Australia,8,06069,Hayes Road
2009,2234,NSW,Australia,10,828,Waubesa Pass
2010,2230,NSW,Australia,9,1,Bobwhite Circle
2011,2126,NSW,Australia,11,3,Memorial Junction
2012,2086,NSW,Australia,11,644,Mcbride Street
2013,2075,NSW,Australia,11,23700,Dennis Way
2014,4825,QLD,Australia,2,5795,Comanche Circle
2015,3020,VIC,Australia,8,31,Scofield Trail
2016,2176,NSW,Australia,10,218,Elka Point
2017,2445,NSW,Australia,7,5468,Moose Lane
2018,2770,NSW,Australia,7,174,Calypso Crossing
2019,4306,QLD,Australia,3,53358,David Circle
2020,4060,QLD,Australia,9,0,3rd Road
2021,2144,NSW,Australia,7,9,Melvin Drive
2022,2065,NSW,Australia,10,9670,4th Point
2023,2148,NSW,Australia,8,2228,Steensland Terrace
2024,4053,QLD,Australia,8,2,Thierer Place
2025,3064,VIC,Australia,7,23,Huxley Road
2026,3030,VIC,Australia,8,34,3rd Place
2027,2217,NSW,Australia,8,63,Golf Crossing
2028,2176,NSW,Australia,10,1,Sloan Avenue
2029,2040,NSW,Australia,11,056,Pierstorff Alley
2030,2428,NSW,Australia,7,177,Anniversary Parkway
2031,2233,NSW,Australia,10,18,Karstens Drive
2032,2326,NSW,Australia,3,6950,Morrow Street
2033,3214,VIC,Australia,2,8492,Autumn Leaf Center
2034,2528,NSW,Australia,8,91749,Portage Park
2035,4213,QLD,Australia,9,45,Waubesa Lane
2036,2009,NSW,Australia,9,51739,Sundown Hill
2037,3352,VIC,Australia,4,95,Butterfield Circle
2038,4077,QLD,Australia,6,9,Porter Pass
2039,2156,NSW,Australia,12,236,Fremont Alley
2040,2075,NSW,Australia,11,46031,Hudson Place
2041,2760,NSW,Australia,8,8,Crowley Terrace
2042,4209,QLD,Australia,7,50532,Hoard Center
2043,2204,NSW,Australia,8,56,Sommers Point
2044,2217,NSW,Australia,8,0,Red Cloud Place
2045,2176,NSW,Australia,10,24951,Michigan Pass
2046,2009,NSW,Australia,12,51960,Gulseth Point
2047,4655,QLD,Australia,3,144,Parkside Parkway
2048,4551,QLD,Australia,7,896,Helena Parkway
2049,2106,NSW,Australia,11,89,Anhalt Park
2050,2327,NSW,Australia,3,1786,Orin Street
2051,2763,NSW,Australia,8,7,Green Ridge Way
2052,3182,VIC,Australia,8,2807,Northwestern Pass
2053,4702,QLD,Australia,1,9362,Grim Plaza
2054,3181,VIC,Australia,10,2,Sommers Drive
2055,3037,VIC,Australia,9,74164,Village Green Parkway
2056,4500,QLD,Australia,4,623,Melody Avenue
2057,4104,QLD,Australia,7,9,Roth Park
2058,3186,VIC,Australia,12,18,Buhler Court
2059,4701,QLD,Australia,3,4,Sachtjen Drive
2060,2170,NSW,Australia,9,130,Hayes Crossing
2061,2570,NSW,Australia,9,9,Logan Court
2062,2153,NSW,Australia,10,8,Superior Hill
2063,2835,NSW,Australia,1,575,Katie Terrace
2064,4509,QLD,Australia,7,9,Old Shore Street
2065,2318,NSW,Australia,7,7949,Waywood Way
2066,3182,VIC,Australia,10,2982,Monterey Way
2067,3043,VIC,Australia,9,692,Leroy Parkway
2068,3175,VIC,Australia,8,9499,Alpine Drive
2069,2281,NSW,Australia,7,0442,Debra Point
2070,4558,QLD,Australia,4,61,Upham Parkway
2071,3172,VIC,Australia,9,63832,Maple Wood Court
2072,4556,QLD,Australia,8,27,Rockefeller Plaza
2073,2505,NSW,Australia,9,95483,Washington Junction
2074,2145,NSW,Australia,10,1396,Sugar Terrace
2075,2115,NSW,Australia,11,8454,Pierstorff Way
2076,2067,NSW,Australia,12,2444,Aberg Hill
2077,2469,NSW,Australia,1,73637,Nancy Street
2078,2705,NSW,Australia,3,9,Beilfuss Crossing
2079,4127,QLD,Australia,2,891,Mendota Junction
2080,3196,VIC,Australia,7,73,Muir Trail
2081,2450,NSW,Australia,7,1,Raven Circle
2082,3024,VIC,Australia,7,6563,Susan Pass
2083,4551,QLD,Australia,7,59,Prentice Lane
2084,2164,NSW,Australia,9,65880,Cascade Drive
2085,2230,NSW,Australia,9,6632,Truax Hill
2086,2320,NSW,Australia,3,68882,Commercial Crossing
2087,3028,VIC,Australia,7,949,Marquette Avenue
2088,2330,NSW,Australia,4,9953,Kim Lane
2089,4514,QLD,Australia,6,09,Pierstorff Point
2090,3136,VIC,Australia,9,158,Lindbergh Crossing
2091,2575,NSW,Australia,8,72,Ilene Point
2092,4053,QLD,Australia,9,4081,Lighthouse Bay Alley
2093,4740,QLD,Australia,2,794,Kennedy Court
2094,2570,NSW,Australia,8,3981,Karstens Place
2095,3088,VIC,Australia,9,88039,Melody Lane
2096,3966,VIC,Australia,2,344,Rockefeller Way
2097,2260,NSW,Australia,12,434,Eggendart Circle
2098,2265,NSW,Australia,6,0,Waubesa Alley
2099,4405,QLD,Australia,1,831,Prairieview Trail
2100,3912,VIC,Australia,7,884,Surrey Pass
2101,2120,NSW,Australia,10,60424,Bultman Terrace
2102,4701,QLD,Australia,4,882,Merry Trail
2103,4133,QLD,Australia,3,47878,Pond Park
2104,2261,NSW,Australia,8,7,Porter Parkway
2105,4034,QLD,Australia,6,984,Waubesa Pass
2106,2753,NSW,Australia,9,91933,Artisan Avenue
2107,2164,NSW,Australia,8,624,Atwood Circle
2108,4128,QLD,Australia,6,15,Mcguire Junction
2109,2076,NSW,Australia,11,21,South Avenue
2110,3143,VIC,Australia,4,4,Macpherson Street
2111,3025,VIC,Australia,9,5965,Glacier Hill Terrace
2112,2090,NSW,Australia,12,556,Esch Street
2113,2747,NSW,Australia,8,25943,Montana Street
2114,4118,QLD,Australia,5,2,Dawn Avenue
2115,2446,NSW,Australia,8,35,Harbort Way
2116,3012,VIC,Australia,8,464,Bonner Place
2117,3072,VIC,Australia,10,0899,Judy Pass
2118,4160,QLD,Australia,10,43,Sunbrook Terrace
2119,3037,VIC,Australia,8,34,Vidon Way
2120,2770,NSW,Australia,8,85,Cody Hill
2121,2810,NSW,Australia,1,8209,Tony Plaza
2122,3207,VIC,Australia,12,65675,Spenser Way
2123,2769,NSW,Australia,10,042,Saint Paul Parkway
2124,2164,NSW,Australia,9,3516,Kensington Lane
2125,2480,NSW,Australia,2,26064,Morningstar Junction
2126,2566,NSW,Australia,8,686,Rusk Parkway
2127,2145,NSW,Australia,9,7518,Canary Parkway
2128,2880,NSW,Australia,1,32,Spenser Crossing
2129,3175,VIC,Australia,3,654,Kim Parkway
2130,2063,NSW,Australia,12,0,Moose Court
2131,2062,NSW,Australia,9,99000,Petterle Drive
2132,4030,QLD,Australia,9,549,Longview Terrace
2133,2216,NSW,Australia,8,1861,Golf Course Circle
2134,3756,VIC,Australia,7,27,Mayer Lane
2135,4670,QLD,Australia,1,47336,Garrison Court
2136,2102,NSW,Australia,10,27,Drewry Road
2137,4503,QLD,Australia,3,75581,Express Center
2138,2557,NSW,Australia,8,5,Fairfield Parkway
2139,2650,NSW,Australia,4,47,Kensington Avenue
2140,2216,NSW,Australia,8,9870,Brickson Park Trail
2141,2234,NSW,Australia,10,3,Memorial Terrace
2142,2148,NSW,Australia,8,4559,Sundown Trail
2143,3976,VIC,Australia,6,45613,Meadow Valley Center
2144,2210,NSW,Australia,10,2,Spaight Road
2145,4503,QLD,Australia,7,59694,1st Crossing
2146,4680,QLD,Australia,3,124,Fulton Crossing
2147,3071,VIC,Australia,10,2800,Dottie Trail
2148,4165,QLD,Australia,5,4,Mosinee Lane
2149,2089,NSW,Australia,9,0799,Florence Street
2150,3214,VIC,Australia,3,5882,American Ash Point
2151,2199,NSW,Australia,1,13852,Burning Wood Terrace
2152,4160,QLD,Australia,8,735,Eastlawn Place
2153,2144,NSW,Australia,9,6,Sauthoff Court
2154,4510,QLD,Australia,4,1788,Columbus Trail
2155,3172,VIC,Australia,8,32705,Shelley Junction
2156,3189,VIC,Australia,10,0,Delladonna Parkway
2157,2760,NSW,Australia,8,79291,3rd Circle
2158,2155,NSW,Australia,10,8,Bunting Hill
2159,2145,NSW,Australia,9,63,School Plaza
2160,3030,VIC,Australia,6,0134,Swallow Pass
2161,2770,NSW,Australia,6,47204,Rigney Street
2162,2750,NSW,Australia,8,9732,Swallow Way
2163,4061,QLD,Australia,5,80,Cordelia Street
2164,2283,NSW,Australia,4,88175,Center Road
2165,2030,NSW,Australia,12,5,Muir Circle
2166,2138,NSW,Australia,9,6,Tennyson Place
2167,2016,NSW,Australia,10,698,Lunder Point
2168,2340,NSW,Australia,2,5,Dixon Junction
2169,3429,VIC,Australia,6,5890,Comanche Trail
2170,3083,VIC,Australia,8,6621,Carberry Crossing
2171,2170,NSW,Australia,5,322,Scott Plaza
2172,2770,NSW,Australia,7,15811,La Follette Park
2173,4214,QLD,Australia,8,67143,Bluejay Court
2174,3015,VIC,Australia,10,966,Emmet Trail
2175,3163,VIC,Australia,10,49530,Evergreen Lane
2176,2032,NSW,Australia,11,9582,Fremont Center
2177,4350,QLD,Australia,7,3,Declaration Circle
2178,4132,QLD,Australia,4,8142,Tomscot Drive
2179,2147,NSW,Australia,8,396,Sachs Road
2180,2527,NSW,Australia,7,1,Melby Way
2181,2557,NSW,Australia,9,53221,Namekagon Parkway
2182,2200,NSW,Australia,9,6,Dovetail Circle
2183,4211,QLD,Australia,9,67,Carioca Road
2184,4500,QLD,Australia,8,63123,Merry Alley
2185,2830,NSW,Australia,3,4478,Banding Way
2186,3040,VIC,Australia,11,28928,Mariners Cove Pass
2187,4815,QLD,Australia,1,3,Thierer Plaza
2188,3915,VIC,Australia,4,9,Hauk Alley
2189,4153,QLD,Australia,11,9045,Kings Avenue
2190,4179,QLD,Australia,10,9,Barnett Street
2191,2450,NSW,Australia,7,6779,Melrose Way
2192,3355,VIC,Australia,4,42473,Sycamore Pass
2193,2148,NSW,Australia,6,6631,Farragut Terrace
2194,2321,NSW,Australia,4,886,Rusk Pass
2195,2267,NSW,Australia,5,3,Bashford Plaza
2196,4055,QLD,Australia,7,11,Sage Place
2197,2099,NSW,Australia,11,26049,Straubel Point
2198,2026,NSW,Australia,10,59929,West Alley
2199,2762,NSW,Australia,9,94,Vernon Parkway
2200,3101,VIC,Australia,8,8312,Dunning Crossing
2201,2160,NSW,Australia,5,7,Novick Parkway
2202,4121,QLD,Australia,8,02,Del Mar Center
2203,2289,NSW,Australia,7,0,Shasta Terrace
2204,2145,NSW,Australia,8,90,East Way
2205,3977,VIC,Australia,5,2,Goodland Lane
2206,2232,NSW,Australia,10,7,Vernon Lane
2207,4227,QLD,Australia,7,9,Killdeer Avenue
2208,2756,NSW,Australia,9,152,Larry Alley
2209,2505,NSW,Australia,8,85,Hudson Street
2210,3458,VIC,Australia,6,6672,Butternut Avenue
2211,2750,NSW,Australia,7,43491,Jenifer Street
2212,4421,QLD,Australia,2,47,Chinook Road
2213,3505,VIC,Australia,1,3468,Rigney Place
2214,3216,VIC,Australia,9,079,Katie Alley
2215,2233,NSW,Australia,9,681,Butterfield Lane
2216,4017,QLD,Australia,5,48,Laurel Parkway
2217,2145,NSW,Australia,6,9115,Mockingbird Crossing
2218,3006,VIC,Australia,5,2,Michigan Parkway
2219,2262,NSW,Australia,6,24,Hermina Alley
2220,4570,QLD,Australia,4,82237,Dapin Court
2221,4037,QLD,Australia,8,1,Basil Street
2222,3918,VIC,Australia,7,60650,Mcbride Point
2223,3216,VIC,Australia,3,81,Lien Drive
2224,2214,NSW,Australia,8,37353,Alpine Circle
2225,3025,VIC,Australia,8,581,Granby Parkway
2226,4165,QLD,Australia,8,3073,Golf View Terrace
2227,2640,NSW,Australia,1,95,Riverside Way
2228,2560,NSW,Australia,9,390,Meadow Vale Circle
2229,2069,NSW,Australia,12,501,Reindahl Alley
2230,4818,QLD,Australia,5,0,Mifflin Alley
2231,2335,NSW,Australia,5,261,Mosinee Avenue
2232,2287,NSW,Australia,7,57,Boyd Avenue
2233,3079,VIC,Australia,9,9,Washington Drive
2234,2400,NSW,Australia,1,48,Straubel Court
2235,3043,VIC,Australia,7,70,Old Gate Avenue
2236,3977,VIC,Australia,6,40062,Steensland Center
2237,3148,VIC,Australia,9,39179,Bayside Terrace
2238,2036,NSW,Australia,8,04488,Amoth Parkway
2239,2092,NSW,Australia,10,259,Homewood Pass
2240,4215,QLD,Australia,1,863,Crescent Oaks Hill
2241,2770,NSW,Australia,7,353,Scott Road
2242,2040,NSW,Australia,12,97,Randy Junction
2243,3127,VIC,Australia,12,047,Northfield Trail
2244,2770,NSW,Australia,9,0132,Merrick Way
2245,2714,NSW,Australia,1,9248,Ludington Circle
2246,3555,VIC,Australia,3,81,Forest Dale Center
2247,3183,VIC,Australia,7,0,Blaine Point
2248,2768,NSW,Australia,10,90,2nd Lane
2249,2148,NSW,Australia,8,8718,Warner Avenue
2250,2880,NSW,Australia,1,4,Mallory Hill
2251,2560,NSW,Australia,9,29180,American Ash Circle
2252,2097,NSW,Australia,11,6471,Meadow Valley Court
2253,2008,NSW,Australia,11,9,Waxwing Pass
2254,2320,NSW,Australia,5,8,Buell Crossing
2255,2200,NSW,Australia,8,40,Rigney Street
2256,3101,VIC,Australia,11,7035,Crest Line Place
2257,4226,QLD,Australia,8,9129,Gale Court
2258,3350,VIC,Australia,4,71109,Vernon Way
2259,3977,VIC,Australia,6,883,Almo Terrace
2260,4006,QLD,Australia,8,987,Victoria Trail
2261,2484,NSW,Australia,6,7037,North Park
2262,4171,QLD,Australia,10,93,Shasta Avenue
2263,3218,VIC,Australia,8,9574,David Lane
2264,2323,NSW,Australia,3,1,Del Sol Center
2265,3095,VIC,Australia,10,38,Valley Edge Plaza
2266,2619,NSW,Australia,8,004,Gulseth Junction
2267,4306,QLD,Australia,4,503,Clove Crossing
2268,2092,NSW,Australia,12,0346,Dayton Hill
2269,2090,NSW,Australia,10,5,Derek Pass
2270,3355,VIC,Australia,2,3417,Huxley Pass
2271,2077,NSW,Australia,10,163,Gale Center
2272,3752,VIC,Australia,4,09,Grim Lane
2273,2580,NSW,Australia,4,31953,Dixon Way
2274,2066,NSW,Australia,9,463,Rowland Drive
2275,3620,VIC,Australia,1,054,Mesta Drive
2276,3630,VIC,Australia,1,33550,Spohn Terrace
2277,3630,VIC,Australia,4,953,Del Sol Point
2278,3630,VIC,Australia,2,369,Milwaukee Court
2279,3630,VIC,Australia,1,10055,Old Shore Lane
2280,3631,VIC,Australia,6,018,Porter Court
2281,3630,VIC,Australia,3,67,Elka Court
2282,3350,VIC,Australia,7,5086,Meadow Ridge Circle
2283,3630,VIC,Australia,1,66,Talmadge Terrace
2284,3630,VIC,Australia,1,09356,Badeau Drive
2285,3631,VIC,Australia,3,1032,Killdeer Place
2286,3630,VIC,Australia,1,91,Ilene Parkway
2287,2525,NSW,Australia,9,5015,Pawling Park
2288,2880,NSW,Australia,1,5701,Sugar Court
2289,4017,QLD,Australia,5,7,Melrose Circle
2290,2156,NSW,Australia,12,33,Novick Parkway
2291,4215,QLD,Australia,9,23,Village Way
2292,4228,QLD,Australia,10,834,Pierstorff Lane
2293,3977,VIC,Australia,4,974,Fisk Alley
2294,3101,VIC,Australia,10,531,Springview Lane
2295,4228,QLD,Australia,8,2,Nova Street
2296,4101,QLD,Australia,10,3242,Arizona Junction
2297,3804,VIC,Australia,8,4,Delaware Terrace
2298,2022,NSW,Australia,12,1913,Magdeline Point
2299,2565,NSW,Australia,8,54,Annamark Place
2300,3149,VIC,Australia,10,84,Main Lane
2301,3178,VIC,Australia,9,9,Lake View Avenue
2302,4568,QLD,Australia,8,015,Fulton Pass
2303,3115,VIC,Australia,9,00,Marcy Crossing
2304,4300,QLD,Australia,5,0991,Commercial Road
2305,2021,NSW,Australia,12,24198,Almo Crossing
2306,2145,NSW,Australia,10,01268,Stuart Hill
2307,4350,QLD,Australia,2,25139,Rockefeller Center
2308,4343,QLD,Australia,1,159,Graceland Terrace
2309,4304,QLD,Australia,3,0522,Nelson Crossing
2310,2250,NSW,Australia,7,90609,Charing Cross Lane
2311,3223,VIC,Australia,6,360,Troy Parkway
2312,3116,VIC,Australia,9,08475,Shoshone Park
2313,3205,VIC,Australia,10,44778,Bellgrove Crossing
2314,2539,NSW,Australia,9,69444,Mccormick Junction
2315,2208,NSW,Australia,11,64,Macpherson Junction
2316,4218,QLD,Australia,3,386,Jay Junction
2317,2120,NSW,Australia,10,496,Summit Road
2318,4125,QLD,Australia,7,54970,Veith Hill
2319,4818,QLD,Australia,5,33477,Trailsway Park
2320,3023,VIC,Australia,8,92,Schlimgen Hill
2321,3204,VIC,Australia,11,3,Talisman Court
2322,2229,NSW,Australia,10,69893,Loomis Junction
2323,4037,QLD,Australia,8,6505,Fieldstone Alley
2324,2285,NSW,Australia,6,5,1st Park
2325,2261,NSW,Australia,8,83,American Ash Drive
2326,2567,NSW,Australia,8,94,Twin Pines Trail
2327,2560,NSW,Australia,6,034,Eagan Avenue
2328,3108,VIC,Australia,10,3,Mariners Cove Terrace
2329,3106,VIC,Australia,10,2,Raven Way
2330,2076,NSW,Australia,9,4527,Butterfield Circle
2331,2566,NSW,Australia,8,366,Hovde Park
2332,2477,NSW,Australia,6,2,Straubel Lane
2333,2340,NSW,Australia,5,0,Butterfield Junction
2334,2153,NSW,Australia,10,7174,Thackeray Point
2335,4070,QLD,Australia,7,29,Portage Street
2336,3806,VIC,Australia,9,35,Lakewood Gardens Junction
2337,2099,NSW,Australia,9,5,Stoughton Parkway
2338,4507,QLD,Australia,5,533,Ramsey Center
2339,2155,NSW,Australia,10,694,Northwestern Court
2340,4070,QLD,Australia,8,4,Huxley Alley
2341,2114,NSW,Australia,12,03961,Sullivan Park
2342,2049,NSW,Australia,12,1081,Laurel Park
2343,2164,NSW,Australia,8,24,Corben Terrace
2344,2360,NSW,Australia,1,99,Eastlawn Way
2345,2213,NSW,Australia,10,6,Anniversary Place
2346,3181,VIC,Australia,10,0866,Pennsylvania Junction
2347,3194,VIC,Australia,10,2,Continental Park
2348,2262,NSW,Australia,6,22774,Pennsylvania Hill
2349,3138,VIC,Australia,8,9,Merrick Plaza
2350,2529,NSW,Australia,8,52593,Iowa Place
2351,4173,QLD,Australia,7,3,School Drive
2352,2073,NSW,Australia,12,9292,Mcguire Plaza
2353,4301,QLD,Australia,2,6,Graceland Court
2354,4825,QLD,Australia,3,24,Lerdahl Street
2355,2227,NSW,Australia,10,801,Kings Parkway
2356,4020,QLD,Australia,7,89,Pawling Court
2357,2176,NSW,Australia,9,89972,Graedel Point
2358,4223,QLD,Australia,9,17123,Northport Circle
2359,4152,QLD,Australia,9,20,Bluestem Way
2360,4127,QLD,Australia,6,743,Stone Corner Parkway
2361,2300,NSW,Australia,9,33,Prentice Street
2362,3040,VIC,Australia,10,5,Columbus Crossing
2363,2284,NSW,Australia,5,29,Basil Point
2364,3219,VIC,Australia,5,1,Bay Pass
2365,2508,NSW,Australia,10,89,Oak Hill
2366,2099,NSW,Australia,10,03,Clarendon Way
2367,3149,VIC,Australia,12,0,Gateway Road
2368,3023,VIC,Australia,7,631,Fuller Parkway
2369,3025,VIC,Australia,9,43898,Prentice Court
2370,3172,VIC,Australia,8,2,Melody Alley
2371,2064,NSW,Australia,9,01,Dunning Drive
2372,3147,VIC,Australia,11,86686,Novick Center
2373,2065,NSW,Australia,10,51,Leroy Place
2374,2222,NSW,Australia,10,5390,Park Meadow Park
2375,2016,NSW,Australia,10,4,Judy Park
2376,2015,NSW,Australia,9,9,American Ash Plaza
2377,4034,QLD,Australia,8,3,Riverside Drive
2378,2147,NSW,Australia,9,25925,Service Crossing
2379,2065,NSW,Australia,9,080,Pond Alley
2380,3074,VIC,Australia,7,1816,Monument Park
2381,2200,NSW,Australia,9,1,Nova Avenue
2382,2038,NSW,Australia,11,98,Mesta Street
2383,2533,NSW,Australia,8,7256,Forster Crossing
2384,2758,NSW,Australia,8,249,Burning Wood Point
2385,4209,QLD,Australia,7,12651,Lake View Point
2386,4178,QLD,Australia,7,9501,Melby Avenue
2387,2573,NSW,Australia,6,69810,Westridge Avenue
2388,4179,QLD,Australia,7,422,Crownhardt Court
2389,4159,QLD,Australia,7,4,Londonderry Junction
2390,4131,QLD,Australia,5,7346,Luster Circle
2391,4128,QLD,Australia,7,43,Commercial Road
2392,2142,NSW,Australia,7,44083,Village Court
2393,4034,QLD,Australia,5,57,Tennessee Alley
2394,2259,NSW,Australia,6,57,Debra Terrace
2395,4218,QLD,Australia,11,846,Carberry Street
2396,3807,VIC,Australia,6,4,Center Park
2397,2150,NSW,Australia,7,1,Coolidge Plaza
2398,2190,NSW,Australia,10,544,Northland Place
2399,2065,NSW,Australia,11,91,Norway Maple Hill
2400,2285,NSW,Australia,5,5,Myrtle Trail
2401,4879,QLD,Australia,6,645,Thackeray Street
2402,2176,NSW,Australia,9,1439,Utah Court
2403,2500,NSW,Australia,8,9,Hollow Ridge Circle
2404,2560,NSW,Australia,8,4177,Bluejay Street
2405,3181,VIC,Australia,11,75351,Ridgeview Lane
2406,2041,NSW,Australia,12,4006,Algoma Crossing
2407,4051,QLD,Australia,8,881,Debs Center
2408,3082,VIC,Australia,8,423,Debra Terrace
2409,3802,VIC,Australia,7,1369,Wayridge Terrace
2410,2298,NSW,Australia,8,6142,Grayhawk Lane
2411,2768,NSW,Australia,10,5,Steensland Hill
2412,2154,NSW,Australia,11,37983,Logan Street
2413,3024,VIC,Australia,5,31168,Messerschmidt Street
2414,4118,QLD,Australia,5,240,Lake View Road
2415,4210,QLD,Australia,3,290,Jay Drive
2416,3046,VIC,Australia,8,1369,Morrow Plaza
2417,2178,NSW,Australia,10,61976,Emmet Junction
2418,3161,VIC,Australia,9,7585,Rutledge Trail
2419,4879,QLD,Australia,6,9,Northwestern Pass
2420,2154,NSW,Australia,10,16,Dwight Court
2421,2145,NSW,Australia,10,4,Becker Center
2422,2147,NSW,Australia,8,96,Hintze Point
2423,3240,VIC,Australia,7,34222,Vera Circle
2424,2170,NSW,Australia,9,338,Little Fleur Avenue
2425,2040,NSW,Australia,10,57769,Gulseth Lane
2426,4211,QLD,Australia,10,309,Shopko Center
2427,2144,NSW,Australia,10,37,Roth Place
2428,2261,NSW,Australia,9,618,Kropf Drive
2429,4207,QLD,Australia,4,1966,Glendale Avenue
2430,4019,QLD,Australia,7,401,Pond Circle
2431,2032,NSW,Australia,11,582,Kropf Avenue
2432,3075,VIC,Australia,7,2,Columbus Park
2433,2760,NSW,Australia,7,99739,Coolidge Crossing
2434,4570,QLD,Australia,1,75,Westerfield Park
2435,2508,NSW,Australia,9,62842,Pearson Point
2436,4223,QLD,Australia,9,78426,Fulton Plaza
2437,2073,NSW,Australia,11,336,Service Pass
2438,2076,NSW,Australia,11,4,Northridge Center
2439,3174,VIC,Australia,5,8,Superior Court
2440,2280,NSW,Australia,8,8147,Dapin Hill
2441,2206,NSW,Australia,11,047,Kedzie Park
2442,2671,NSW,Australia,1,9346,Sunfield Plaza
2443,2219,NSW,Australia,10,11,Dunning Pass
2444,3216,VIC,Australia,4,67,Crowley Drive
2445,4455,QLD,Australia,3,76,Schiller Pass
2446,4178,QLD,Australia,7,71761,Almo Street
2447,3043,VIC,Australia,7,4898,Buell Terrace
2448,2165,NSW,Australia,7,6,Morningstar Way
2449,2164,NSW,Australia,8,15,Shelley Hill
2450,4165,QLD,Australia,5,1556,Sheridan Hill
2451,3029,VIC,Australia,6,6568,Northridge Pass
2452,4060,QLD,Australia,10,4694,Carioca Court
2453,2165,NSW,Australia,10,6,Ryan Drive
2454,4034,QLD,Australia,6,975,Annamark Hill
2455,3690,VIC,Australia,1,40,Ilene Drive
2456,2148,NSW,Australia,9,60,Sycamore Lane
2457,3028,VIC,Australia,8,8439,Katie Crossing
2458,3156,VIC,Australia,10,22,Hayes Center
2459,2573,NSW,Australia,8,3126,Butterfield Pass
2460,2761,NSW,Australia,8,0,Moulton Plaza
2461,4650,QLD,Australia,1,188,Carberry Point
2462,2540,NSW,Australia,7,083,Farragut Avenue
2463,4014,QLD,Australia,8,62052,Loomis Avenue
2464,2036,NSW,Australia,11,49,Talmadge Trail
2465,2250,NSW,Australia,8,6247,Crest Line Terrace
2466,2208,NSW,Australia,10,77,Armistice Alley
2467,3160,VIC,Australia,7,572,Meadow Ridge Drive
2468,3754,VIC,Australia,6,7,Mcguire Terrace
2469,4814,QLD,Australia,2,70,Erie Street
2470,4017,QLD,Australia,5,3,Talisman Place
2471,4118,QLD,Australia,5,567,Scott Park
2472,2530,NSW,Australia,9,9248,Sugar Terrace
2473,4370,QLD,Australia,6,13,Tennyson Point
2474,3195,VIC,Australia,9,88540,Scoville Plaza
2475,4655,QLD,Australia,2,22779,Graedel Road
2476,3023,VIC,Australia,7,51800,Meadow Vale Point
2477,2145,NSW,Australia,9,1,Trailsway Lane
2478,2560,NSW,Australia,7,65662,Haas Trail
2479,2444,NSW,Australia,7,0,Union Plaza
2480,2880,NSW,Australia,1,1,Forster Junction
2481,2063,NSW,Australia,12,24877,3rd Circle
2482,3806,VIC,Australia,7,34797,Londonderry Trail
2483,2114,NSW,Australia,8,24649,Kennedy Street
2484,2102,NSW,Australia,9,9,Spaight Place
2485,2120,NSW,Australia,10,711,Hayes Court
2486,3101,VIC,Australia,7,30624,John Wall Point
2487,2770,NSW,Australia,9,46,Victoria Center
2488,2203,NSW,Australia,11,99,Blackbird Court
2489,2166,NSW,Australia,9,00,Rutledge Alley
2490,2560,NSW,Australia,8,719,Vahlen Way
2491,4551,QLD,Australia,7,02,Declaration Lane
2492,4171,QLD,Australia,9,9366,Judy Alley
2493,2093,NSW,Australia,11,07623,Mandrake Trail
2494,4055,QLD,Australia,7,050,Buell Lane
2495,4165,QLD,Australia,6,556,Gale Road
2496,2566,NSW,Australia,9,24,Helena Alley
2497,3046,VIC,Australia,9,77410,Bluejay Street
2498,2760,NSW,Australia,7,62,Doe Crossing Junction
2499,4060,QLD,Australia,9,7,Lake View Street
2500,2112,NSW,Australia,11,30,Redwing Pass
2501,2207,NSW,Australia,11,99488,Mccormick Terrace
2502,2880,NSW,Australia,1,60,Banding Terrace
2503,2300,NSW,Australia,8,6220,Sugar Court
2504,4341,QLD,Australia,2,53,Anthes Point
2505,3250,VIC,Australia,4,0,Mosinee Lane
2506,2087,NSW,Australia,11,9,Caliangt Park
2507,4655,QLD,Australia,6,0192,Ridgeview Terrace
2508,2033,NSW,Australia,12,6534,New Castle Plaza
2509,3111,VIC,Australia,10,6,Hoard Plaza
2510,2118,NSW,Australia,10,440,Shasta Crossing
2511,4070,QLD,Australia,5,1127,Artisan Parkway
2512,2760,NSW,Australia,6,23478,Ramsey Pass
2513,3071,VIC,Australia,10,5,Warbler Avenue
2514,4825,QLD,Australia,2,685,International Lane
2515,4551,QLD,Australia,6,6188,Anniversary Circle
2516,3342,VIC,Australia,7,3,American Ash Parkway
2517,2262,NSW,Australia,9,9,Trailsway Court
2518,4205,QLD,Australia,4,9,Oak Park
2519,2190,NSW,Australia,10,82,Lukken Lane
2520,3500,VIC,Australia,2,88551,Hollow Ridge Pass
2521,2138,NSW,Australia,9,283,Claremont Hill
2522,3523,VIC,Australia,2,633,Menomonie Junction
2523,4161,QLD,Australia,7,3,Myrtle Terrace
